timestamp,open,high,low,close,volume
2023-01-03 05:00:00+00:00,85.48,86.94,84.21,85.86,991680
2023-01-04 05:00:00+00:00,86.6,86.97,83.37,85.14,1070833
2023-01-05 05:00:00+00:00,85.215,85.37,83.075,83.1,1470403
2023-01-06 05:00:00+00:00,83.055,86.38,81.45,86.05,1725717
2023-01-09 05:00:00+00:00,87.57,89.475,87.095,87.34,1582030
2023-01-10 05:00:00+00:00,87.535,90.165,87.31,89.88,808258
2023-01-11 05:00:00+00:00,90.97,95.245,90.97,95.08,2664068
2023-01-12 05:00:00+00:00,96.89,97.125,93.52,95.26,1590270
2023-01-13 05:00:00+00:00,94.18,98.37,94.18,98.13,1855214
2023-01-17 05:00:00+00:00,98.74,98.88,95.74,96.09,1371398
2023-01-18 05:00:00+00:00,97.28,99.3,95.38,95.49,1529090
2023-01-19 05:00:00+00:00,94.745,95.415,92.86,93.66,1467773
2023-01-20 05:00:00+00:00,93.85,97.35,93.23,97.18,1203530
2023-01-23 05:00:00+00:00,97.56,97.76,95.96,97.49,2281698
2023-01-24 05:00:00+00:00,96.94,98.09,96.0,96.34,1410768
2023-01-25 05:00:00+00:00,92.56,97.235,91.53,97.13,2975559
2023-01-26 05:00:00+00:00,98.36,99.485,96.97,99.19,1247472
2023-01-27 05:00:00+00:00,99.56,103.48,99.56,102.24,2094650
2023-01-30 05:00:00+00:00,100.98,101.72,99.01,100.52,1453573
2023-01-31 05:00:00+00:00,101.21,103.34,101.15,103.13,1093593
2023-02-01 05:00:00+00:00,102.6,106.23,101.245,105.16,1307563
2023-02-02 05:00:00+00:00,110.2,114.0,108.89,112.77,4211005
2023-02-03 05:00:00+00:00,105.04,108.77,102.525,103.375,5225132
2023-02-06 05:00:00+00:00,102.95,103.89,100.68,102.14,1544609
2023-02-07 05:00:00+00:00,101.195,102.39,98.12,102.2,2210404
2023-02-08 05:00:00+00:00,101.97,102.65,98.785,100.05,1386192
2023-02-09 05:00:00+00:00,101.35,101.76,97.585,98.275,1374811
2023-02-10 05:00:00+00:00,97.525,98.69,96.24,97.61,896614
2023-02-13 05:00:00+00:00,97.64,99.67,96.91,99.54,850969
2023-02-14 05:00:00+00:00,98.43,100.9,97.535,99.69,905242
2023-02-15 05:00:00+00:00,99.11,101.17,98.48,101.17,910803
2023-02-16 05:00:00+00:00,99.22,100.63,98.11,98.16,991584
2023-02-17 05:00:00+00:00,97.8,97.8,95.65,97.2,1011071
2023-02-21 05:00:00+00:00,95.19,95.6,94.28,94.63,1272747
2023-02-22 05:00:00+00:00,95.06,96.98,94.82,95.85,1116322
2023-02-23 05:00:00+00:00,96.15,96.39,93.69,95.8,796057
2023-02-24 05:00:00+00:00,93.305,94.13,92.34,93.52,1040949
2023-02-27 05:00:00+00:00,94.34,94.75,93.14,93.76,712569
2023-02-28 05:00:00+00:00,93.305,94.69,92.95,94.21,886270
2023-03-01 05:00:00+00:00,93.715,94.635,91.605,92.2,1286552
2023-03-02 05:00:00+00:00,91.34,92.23,90.41,92.11,1259140
2023-03-03 05:00:00+00:00,92.78,94.93,92.67,94.88,1086488
2023-03-06 05:00:00+00:00,95.2,96.54,93.75,93.75,849016
2023-03-07 05:00:00+00:00,94.16,95.09,92.795,93.55,1043425
2023-03-08 05:00:00+00:00,93.62,94.15,92.23,93.93,790982
2023-03-09 05:00:00+00:00,93.66,96.19,92.18,92.26,1523861
2023-03-10 05:00:00+00:00,92.67,93.565,90.245,90.735,1238015
2023-03-13 04:00:00+00:00,89.83,94.01,88.15,92.43,1192737
2023-03-14 04:00:00+00:00,93.88,95.065,92.72,94.88,1173828
2023-03-15 04:00:00+00:00,93.13,96.6,93.07,96.3,1443754
2023-03-16 04:00:00+00:00,95.81,100.98,95.62,100.06,1884188
2023-03-17 04:00:00+00:00,99.85,100.575,97.47,98.95,1089005
2023-03-20 04:00:00+00:00,98.41,98.45,95.7,97.69,1201284
2023-03-21 04:00:00+00:00,98.23,100.84,98.01,100.62,1342539
2023-03-22 04:00:00+00:00,100.4,102.08,98.63,98.71,1181446
2023-03-23 04:00:00+00:00,100.37,101.06,97.66,98.61,1036924
2023-03-24 04:00:00+00:00,98.12,98.275,96.4,98.125,838616
2023-03-27 04:00:00+00:00,99.05,99.32,97.085,98.12,685070
2023-03-28 04:00:00+00:00,98.11,98.43,96.305,97.27,597654
2023-03-29 04:00:00+00:00,98.73,100.41,98.61,100.24,709105
2023-03-30 04:00:00+00:00,101.6,103.03,101.01,102.0,1391361
2023-03-31 04:00:00+00:00,102.21,103.415,102.0,103.27,887942
2023-04-03 04:00:00+00:00,102.26,103.29,101.445,102.4,664450
2023-04-04 04:00:00+00:00,102.76,104.2,102.135,104.0,735610
2023-04-05 04:00:00+00:00,103.83,103.91,100.77,101.11,808884
2023-04-06 04:00:00+00:00,100.71,102.355,99.82,102.04,748724
2023-04-10 04:00:00+00:00,100.97,102.2,99.59,102.16,628657
2023-04-11 04:00:00+00:00,100.83,100.98,99.01,99.94,1019649
2023-04-12 04:00:00+00:00,100.45,100.455,97.71,97.83,950272
2023-04-13 04:00:00+00:00,98.91,102.54,98.88,102.395,1517604
2023-04-14 04:00:00+00:00,102.03,103.18,101.115,102.54,1059281
2023-04-17 04:00:00+00:00,103.2,103.71,101.62,102.755,576617
2023-04-18 04:00:00+00:00,103.945,104.185,101.53,102.36,734766
2023-04-19 04:00:00+00:00,101.59,105.1,101.4,104.34,1180089
2023-04-20 04:00:00+00:00,103.48,105.24,103.215,103.81,1141990
2023-04-21 04:00:00+00:00,106.05,108.145,105.09,106.97,1947045
2023-04-24 04:00:00+00:00,107.615,109.22,105.08,106.22,1566082
2023-04-25 04:00:00+00:00,104.92,105.44,102.5,102.57,1190728
2023-04-26 04:00:00+00:00,104.96,106.615,104.14,104.97,1700050
2023-04-27 04:00:00+00:00,108.14,110.84,106.82,109.81,2315441
2023-04-28 04:00:00+00:00,107.62,109.47,104.35,105.42,3120304
2023-05-01 04:00:00+00:00,104.845,105.215,101.835,102.03,1652392
2023-05-02 04:00:00+00:00,101.44,103.9,101.15,103.66,1482398
2023-05-03 04:00:00+00:00,103.73,105.955,103.29,103.66,1171555
2023-05-04 04:00:00+00:00,104.09,105.355,103.34,103.96,709305
2023-05-05 04:00:00+00:00,104.2,105.755,103.56,105.64,745909
2023-05-08 04:00:00+00:00,105.13,106.09,104.72,105.83,618445
2023-05-09 04:00:00+00:00,105.52,106.785,105.165,106.65,665557
2023-05-10 04:00:00+00:00,108.21,110.66,108.055,110.21,1727436
2023-05-11 04:00:00+00:00,111.06,113.27,110.495,112.18,1201560
2023-05-12 04:00:00+00:00,112.05,112.63,109.37,110.24,628149
2023-05-15 04:00:00+00:00,111.12,112.25,109.25,111.26,1304571
2023-05-16 04:00:00+00:00,111.335,114.77,111.105,113.41,1188002
2023-05-17 04:00:00+00:00,114.8,115.82,114.225,115.48,1194806
2023-05-18 04:00:00+00:00,116.71,118.59,116.34,118.16,1445279
2023-05-19 04:00:00+00:00,118.05,118.28,115.71,116.26,675880
2023-05-22 04:00:00+00:00,116.7,116.75,114.25,115.0,960445
2023-05-23 04:00:00+00:00,114.155,117.135,113.805,115.02,1056999
2023-05-24 04:00:00+00:00,115.38,117.34,115.06,116.78,956824
2023-05-25 04:00:00+00:00,116.59,116.845,114.335,115.015,1192258
2023-05-26 04:00:00+00:00,116.03,121.495,116.03,120.08,1817028
2023-05-30 04:00:00+00:00,122.34,122.875,119.87,121.67,1081665
2023-05-31 04:00:00+00:00,121.33,122.01,119.18,120.58,941874
2023-06-01 04:00:00+00:00,120.65,123.49,120.03,122.775,952549
2023-06-02 04:00:00+00:00,124.94,126.38,124.02,124.25,802248
2023-06-05 04:00:00+00:00,123.345,125.79,123.04,125.38,731230
2023-06-06 04:00:00+00:00,125.07,127.35,125.07,126.59,773116
2023-06-07 04:00:00+00:00,127.09,127.35,120.655,121.25,1634127
2023-06-08 04:00:00+00:00,123.085,125.6,122.29,124.22,869063
2023-06-09 04:00:00+00:00,124.01,125.77,123.215,123.48,733265
2023-06-12 04:00:00+00:00,124.04,126.76,123.53,126.64,797907
2023-06-13 04:00:00+00:00,128.075,128.375,125.19,126.66,962273
2023-06-14 04:00:00+00:00,126.785,126.94,124.15,126.43,743775
2023-06-15 04:00:00+00:00,125.275,127.69,124.34,127.1,935984
2023-06-16 04:00:00+00:00,127.715,127.795,125.31,125.55,1325533
2023-06-20 04:00:00+00:00,124.91,127.24,124.55,125.83,845210
2023-06-21 04:00:00+00:00,125.6,126.72,123.87,124.83,929224
2023-06-22 04:00:00+00:00,125.28,130.315,125.18,130.15,1298619
2023-06-23 04:00:00+00:00,129.105,130.835,128.29,129.31,795794
2023-06-26 04:00:00+00:00,129.38,131.445,127.11,127.39,884990
2023-06-27 04:00:00+00:00,128.645,130.03,127.58,129.14,558879
2023-06-28 04:00:00+00:00,128.99,131.465,128.45,129.09,1089761
2023-06-29 04:00:00+00:00,128.77,129.225,127.26,127.95,747397
2023-06-30 04:00:00+00:00,129.56,131.245,128.955,130.28,856142
2023-07-03 04:00:00+00:00,130.87,131.825,130.1,130.27,469814
2023-07-05 04:00:00+00:00,130.35,131.38,129.655,130.38,561081
2023-07-06 04:00:00+00:00,128.32,128.7,127.4,128.38,776217
2023-07-07 04:00:00+00:00,128.64,130.97,128.17,129.76,627110
2023-07-10 04:00:00+00:00,129.07,129.27,125.94,127.18,1225685
2023-07-11 04:00:00+00:00,127.715,129.75,127.44,128.75,940633
2023-07-12 04:00:00+00:00,130.33,131.2,128.96,130.83,785784
2023-07-13 04:00:00+00:00,133.99,134.665,132.73,134.28,977602
2023-07-14 04:00:00+00:00,134.07,136.645,134.07,134.7,855703
2023-07-17 04:00:00+00:00,134.565,135.57,133.215,133.55,1554472
2023-07-18 04:00:00+00:00,132.495,133.845,131.395,132.83,1051846
2023-07-19 04:00:00+00:00,133.32,135.99,132.545,135.39,1048842
2023-07-20 04:00:00+00:00,134.07,134.72,129.355,129.99,1161950
2023-07-21 04:00:00+00:00,131.205,131.22,128.43,129.865,1273798
2023-07-24 04:00:00+00:00,130.39,131.65,128.365,128.835,961409
2023-07-25 04:00:00+00:00,129.31,129.52,128.54,129.14,781533
2023-07-26 04:00:00+00:00,126.49,129.05,126.13,128.18,969543
2023-07-27 04:00:00+00:00,131.05,132.62,127.8,128.265,1035317
2023-07-28 04:00:00+00:00,129.71,132.99,129.34,132.18,862745
2023-07-31 04:00:00+00:00,133.19,133.84,132.43,133.71,619544
2023-08-01 04:00:00+00:00,133.51,133.68,131.625,131.71,615882
2023-08-02 04:00:00+00:00,130.12,130.13,126.83,128.25,817860
2023-08-03 04:00:00+00:00,127.55,129.825,126.44,128.91,1175235
2023-08-04 04:00:00+00:00,141.1,143.61,139.34,139.6,2364926
2023-08-07 04:00:00+00:00,141.04,142.535,138.97,142.19,1406663
