timestamp,open,high,low,close,volume
2023-01-03 05:00:00+00:00,148.655,149.96,141.0,143.16,781290
2023-01-04 05:00:00+00:00,145.68,148.49,142.49,147.49,849020
2023-01-05 05:00:00+00:00,144.87,145.6,141.5,142.7,567008
2023-01-06 05:00:00+00:00,144.7,150.09,140.34,148.6,735783
2023-01-09 05:00:00+00:00,153.17,160.46,151.52,156.38,900099
2023-01-10 05:00:00+00:00,154.86,159.61,154.83,159.13,579534
2023-01-11 05:00:00+00:00,158.405,160.16,155.71,160.07,649407
2023-01-12 05:00:00+00:00,161.11,166.34,154.93,165.14,1055887
2023-01-13 05:00:00+00:00,162.42,169.22,161.67,168.96,732697
2023-01-17 05:00:00+00:00,169.0,177.23,169.0,176.99,918410
2023-01-18 05:00:00+00:00,176.755,178.705,172.83,173.745,928608
2023-01-19 05:00:00+00:00,170.41,171.97,167.32,167.645,969621
2023-01-20 05:00:00+00:00,170.18,178.45,168.27,178.38,1049505
2023-01-23 05:00:00+00:00,180.68,192.435,178.21,191.91,1109207
2023-01-24 05:00:00+00:00,188.34,194.83,188.29,192.59,534661
2023-01-25 05:00:00+00:00,189.07,193.66,185.8,193.34,937467
2023-01-26 05:00:00+00:00,197.19,201.41,192.8,197.98,930152
2023-01-27 05:00:00+00:00,194.59,206.28,194.14,203.57,1044397
2023-01-30 05:00:00+00:00,199.62,201.34,191.52,191.63,919502
2023-01-31 05:00:00+00:00,191.75,196.82,189.53,195.42,986153
2023-02-01 05:00:00+00:00,197.07,211.88,196.16,209.45,1076683
2023-02-02 05:00:00+00:00,210.22,219.48,209.705,217.15,1031656
2023-02-03 05:00:00+00:00,209.92,217.375,207.95,210.98,887293
2023-02-06 05:00:00+00:00,207.94,215.68,207.88,210.89,686001
2023-02-07 05:00:00+00:00,213.695,222.55,211.52,221.72,883512
2023-02-08 05:00:00+00:00,223.86,228.735,220.22,222.17,892849
2023-02-09 05:00:00+00:00,226.31,230.19,221.25,223.37,899299
2023-02-10 05:00:00+00:00,216.73,220.7,208.13,212.59,917987
2023-02-13 05:00:00+00:00,215.36,220.455,209.67,217.85,525486
2023-02-14 05:00:00+00:00,215.72,230.46,213.9,229.71,756301
2023-02-15 05:00:00+00:00,225.475,228.41,221.15,227.61,554991
2023-02-16 05:00:00+00:00,221.245,225.45,219.36,220.0,695092
2023-02-17 05:00:00+00:00,216.36,217.24,209.79,213.86,741153
2023-02-21 05:00:00+00:00,209.625,214.79,206.37,206.55,494408
2023-02-22 05:00:00+00:00,207.28,210.84,204.22,207.69,740387
2023-02-23 05:00:00+00:00,234.46,238.8,230.25,236.51,2079187
2023-02-24 05:00:00+00:00,231.78,234.67,229.53,232.91,830589
2023-02-27 05:00:00+00:00,236.86,238.67,234.62,234.98,543239
2023-02-28 05:00:00+00:00,233.59,238.23,232.215,232.215,534382
2023-03-01 05:00:00+00:00,232.04,232.53,225.11,227.06,549187
2023-03-02 05:00:00+00:00,224.715,233.8,224.32,233.06,493603
2023-03-03 05:00:00+00:00,233.32,239.0,231.37,238.89,532130
2023-03-06 05:00:00+00:00,239.21,242.47,234.96,235.57,508532
2023-03-07 05:00:00+00:00,236.08,241.23,232.44,232.92,755697
2023-03-08 05:00:00+00:00,234.47,241.97,234.29,241.84,668719
2023-03-09 05:00:00+00:00,241.84,244.5,233.89,234.47,744181
2023-03-10 05:00:00+00:00,234.02,236.25,227.29,229.71,799957
2023-03-13 04:00:00+00:00,227.405,232.77,223.12,229.62,620573
2023-03-14 04:00:00+00:00,235.04,242.14,234.735,240.53,799344
2023-03-15 04:00:00+00:00,237.53,242.79,233.65,242.3,813862
2023-03-16 04:00:00+00:00,240.09,255.87,238.98,255.51,1127916
2023-03-17 04:00:00+00:00,259.635,263.98,256.7,257.24,1075100
2023-03-20 04:00:00+00:00,256.21,260.18,251.38,258.89,580473
2023-03-21 04:00:00+00:00,261.69,263.88,253.82,261.83,1147478
2023-03-22 04:00:00+00:00,264.24,275.88,262.5,264.7,1074474
2023-03-23 04:00:00+00:00,271.19,274.98,266.93,271.96,738243
2023-03-24 04:00:00+00:00,270.2,271.59,263.57,267.82,688886
2023-03-27 04:00:00+00:00,268.32,269.91,263.65,265.32,437625
2023-03-28 04:00:00+00:00,264.69,265.1,258.5,264.08,527296
2023-03-29 04:00:00+00:00,268.49,270.67,266.2,269.9,478855
2023-03-30 04:00:00+00:00,272.275,274.99,271.07,273.96,424250
2023-03-31 04:00:00+00:00,271.33,278.31,271.05,277.825,698549
2023-04-03 04:00:00+00:00,275.09,280.0,273.45,279.665,486769
2023-04-04 04:00:00+00:00,279.77,279.85,273.09,274.68,561101
2023-04-05 04:00:00+00:00,268.01,269.94,263.95,268.78,681739
2023-04-06 04:00:00+00:00,265.92,270.8,264.36,270.3,698341
2023-04-10 04:00:00+00:00,268.09,276.18,266.74,275.895,494785
2023-04-11 04:00:00+00:00,277.17,277.75,271.295,271.66,431883
2023-04-12 04:00:00+00:00,273.6,274.56,264.49,264.99,674993
2023-04-13 04:00:00+00:00,267.28,268.825,263.34,264.6,635560
2023-04-14 04:00:00+00:00,265.04,268.78,262.22,267.6,534425
2023-04-17 04:00:00+00:00,265.6,270.02,264.4,269.99,334025
2023-04-18 04:00:00+00:00,275.305,281.06,273.58,276.62,684763
2023-04-19 04:00:00+00:00,273.53,280.0,272.4,279.38,414997
2023-04-20 04:00:00+00:00,276.67,280.26,270.03,271.06,599851
2023-04-21 04:00:00+00:00,269.545,271.82,267.32,271.27,347464
2023-04-24 04:00:00+00:00,270.175,273.65,266.78,270.38,317216
2023-04-25 04:00:00+00:00,270.77,272.34,262.26,262.27,485385
2023-04-26 04:00:00+00:00,270.02,273.24,267.1,269.58,532243
2023-04-27 04:00:00+00:00,273.415,274.94,266.345,272.17,539086
2023-04-28 04:00:00+00:00,272.68,277.55,270.765,277.44,464267
2023-05-01 04:00:00+00:00,278.5,290.51,277.89,289.05,756640
2023-05-02 04:00:00+00:00,286.74,288.23,280.85,282.065,488270
2023-05-03 04:00:00+00:00,278.21,283.58,274.74,278.02,668604
2023-05-04 04:00:00+00:00,276.52,278.465,272.46,275.59,609414
2023-05-05 04:00:00+00:00,278.41,287.505,277.325,286.8,455333
2023-05-08 04:00:00+00:00,285.24,292.17,283.655,291.5,493368
2023-05-09 04:00:00+00:00,288.74,289.7,284.52,285.79,402345
2023-05-10 04:00:00+00:00,290.155,290.99,284.665,288.74,503206
2023-05-11 04:00:00+00:00,289.295,289.37,282.46,285.81,490051
2023-05-12 04:00:00+00:00,285.36,287.74,280.56,283.36,320809
2023-05-15 04:00:00+00:00,285.07,289.65,281.63,289.56,335578
2023-05-16 04:00:00+00:00,288.47,298.7,288.47,292.08,666197
2023-05-17 04:00:00+00:00,295.83,301.99,294.49,301.83,539831
2023-05-18 04:00:00+00:00,304.31,318.27,303.345,316.72,751990
