timestamp,open,high,low,close,volume
2023-01-03 05:00:00+00:00,89.57,91.03,88.53,89.13,574697
2023-01-04 05:00:00+00:00,90.42,90.6,87.285,88.05,789873
2023-01-05 05:00:00+00:00,87.35,87.56,85.915,86.18,635049
2023-01-06 05:00:00+00:00,86.865,87.685,84.87,87.33,1067766
2023-01-09 05:00:00+00:00,88.42,90.05,87.865,88.04,861818
2023-01-10 05:00:00+00:00,85.88,88.63,85.88,88.43,721069
2023-01-11 05:00:00+00:00,89.18,91.59,89.02,91.48,637180
2023-01-12 05:00:00+00:00,91.59,91.84,89.76,91.1,778376
2023-01-13 05:00:00+00:00,90.76,92.17,90.13,92.1,470339
2023-01-17 05:00:00+00:00,92.04,92.23,90.06,91.31,719054
2023-01-18 05:00:00+00:00,92.14,92.77,90.645,91.11,661845
2023-01-19 05:00:00+00:00,90.74,93.6,90.73,93.09,965762
2023-01-20 05:00:00+00:00,95.11,98.285,95.09,98.0,1525349
2023-01-23 05:00:00+00:00,97.925,100.035,97.52,99.77,1190747
2023-01-24 05:00:00+00:00,98.135,99.56,97.22,97.67,808971
2023-01-25 05:00:00+00:00,95.35,96.15,93.79,95.21,1371143
2023-01-26 05:00:00+00:00,96.6,97.56,95.4,97.51,949837
2023-01-27 05:00:00+00:00,97.335,100.32,97.335,99.38,835900
2023-01-30 05:00:00+00:00,97.48,98.23,96.395,96.94,448380
2023-01-31 05:00:00+00:00,97.03,98.88,96.87,98.87,483243
2023-02-01 05:00:00+00:00,98.76,101.19,97.66,100.44,703561
2023-02-02 05:00:00+00:00,105.785,107.81,105.635,107.73,2493232
2023-02-03 05:00:00+00:00,102.92,107.8,102.61,104.75,2612864
2023-02-06 05:00:00+00:00,102.43,104.35,101.9,102.96,857229
2023-02-07 05:00:00+00:00,103.315,108.17,103.12,107.64,1810002
2023-02-08 05:00:00+00:00,102.075,103.14,98.06,99.39,2668719
2023-02-09 05:00:00+00:00,100.0,100.01,93.63,95.01,3853980
2023-02-10 05:00:00+00:00,95.39,96.73,94.26,94.56,1408329
2023-02-13 05:00:00+00:00,94.74,95.18,93.845,94.61,1468212
2023-02-14 05:00:00+00:00,94.44,94.845,92.275,94.68,1707504
2023-02-15 05:00:00+00:00,94.42,97.105,94.19,96.95,1391997
2023-02-16 05:00:00+00:00,95.44,97.675,94.77,95.55,1313393
2023-02-17 05:00:00+00:00,94.83,95.535,93.21,94.33,959231
2023-02-21 05:00:00+00:00,93.0,93.07,91.73,91.82,606256
2023-02-22 05:00:00+00:00,91.72,92.11,90.62,91.65,503096
2023-02-23 05:00:00+00:00,91.9,91.9,89.765,90.88,853239
2023-02-24 05:00:00+00:00,89.42,89.86,88.575,89.16,722955
2023-02-27 05:00:00+00:00,89.9,90.145,89.355,89.88,529117
2023-02-28 05:00:00+00:00,89.33,91.225,89.32,90.07,524759
2023-03-01 05:00:00+00:00,90.0,91.02,89.71,90.4,507897
2023-03-02 05:00:00+00:00,89.695,92.265,89.59,92.04,1808785
2023-03-03 05:00:00+00:00,92.52,93.72,92.495,93.63,774446
2023-03-06 05:00:00+00:00,94.015,95.955,94.01,95.14,1164523
2023-03-07 05:00:00+00:00,95.02,95.645,93.54,93.9,813833
2023-03-08 05:00:00+00:00,94.12,95.955,94.02,94.29,1143303
2023-03-09 05:00:00+00:00,94.04,95.52,91.915,92.32,608940
2023-03-10 05:00:00+00:00,92.195,92.76,90.405,90.62,701117
2023-03-13 04:00:00+00:00,90.09,92.55,89.44,91.11,816973
2023-03-14 04:00:00+00:00,92.58,94.36,92.445,93.96,778212
2023-03-15 04:00:00+00:00,93.16,96.92,92.655,96.2,1214126
2023-03-16 04:00:00+00:00,96.28,101.17,95.52,100.33,1641453
2023-03-17 04:00:00+00:00,100.22,102.83,100.135,101.61,1113079
2023-03-20 04:00:00+00:00,100.13,101.75,99.895,101.28,822515
2023-03-21 04:00:00+00:00,101.31,105.075,101.23,104.89,1219429
2023-03-22 04:00:00+00:00,104.22,106.55,103.345,103.37,1259836
2023-03-23 04:00:00+00:00,105.15,106.3,104.46,105.48,1303117
2023-03-24 04:00:00+00:00,105.02,105.49,103.85,105.49,1213732
2023-03-27 04:00:00+00:00,104.62,104.76,101.965,102.5,840379
2023-03-28 04:00:00+00:00,102.31,102.39,99.745,101.0,887991
2023-03-29 04:00:00+00:00,102.43,102.43,100.665,101.37,746835
2023-03-30 04:00:00+00:00,100.94,101.15,99.78,100.87,992594
2023-03-31 04:00:00+00:00,101.27,103.88,101.05,103.73,678037
2023-04-03 04:00:00+00:00,102.37,104.53,102.125,104.39,630845
2023-04-04 04:00:00+00:00,104.33,105.55,104.08,104.76,593818
2023-04-05 04:00:00+00:00,105.75,106.09,103.68,104.495,716712
2023-04-06 04:00:00+00:00,105.27,109.14,104.34,108.39,1067053
2023-04-10 04:00:00+00:00,106.97,107.58,105.12,106.47,554819
2023-04-11 04:00:00+00:00,106.41,106.7,104.7,105.37,589749
2023-04-12 04:00:00+00:00,106.58,106.75,104.35,104.66,554642
2023-04-13 04:00:00+00:00,105.945,107.485,105.94,107.41,620812
2023-04-14 04:00:00+00:00,106.9,108.94,106.88,108.89,1002555
2023-04-17 04:00:00+00:00,104.58,106.145,104.58,105.965,696796
2023-04-18 04:00:00+00:00,106.49,106.52,104.08,104.49,563810
2023-04-19 04:00:00+00:00,103.56,104.98,103.09,104.2,385522
2023-04-20 04:00:00+00:00,103.9,106.245,103.9,105.29,643785
2023-04-21 04:00:00+00:00,105.45,105.99,104.78,105.44,539713
2023-04-24 04:00:00+00:00,105.45,106.625,104.75,105.99,493377
2023-04-25 04:00:00+00:00,105.81,106.685,103.85,103.91,831790
2023-04-26 04:00:00+00:00,104.92,106.34,102.68,103.64,1412545
2023-04-27 04:00:00+00:00,104.54,108.36,103.55,107.6,1066776
2023-04-28 04:00:00+00:00,106.92,107.33,105.095,107.33,854045
2023-05-01 04:00:00+00:00,106.845,107.98,106.83,107.14,537363
2023-05-02 04:00:00+00:00,107.13,107.19,103.735,105.35,680813
2023-05-03 04:00:00+00:00,105.54,107.48,105.01,105.41,483405
2023-05-04 04:00:00+00:00,105.53,105.56,103.97,104.69,560502
2023-05-05 04:00:00+00:00,104.765,105.88,104.13,105.58,489453
2023-05-08 04:00:00+00:00,105.2,107.945,105.19,107.74,495284
2023-05-09 04:00:00+00:00,108.415,110.15,107.19,107.35,803053
2023-05-10 04:00:00+00:00,108.04,112.94,107.93,111.77,1194701
2023-05-11 04:00:00+00:00,115.375,117.9,114.43,116.56,1819149
2023-05-12 04:00:00+00:00,116.71,117.745,116.11,117.55,840291
2023-05-15 04:00:00+00:00,116.3,118.46,116.3,116.55,702914
2023-05-16 04:00:00+00:00,116.575,120.74,116.535,119.51,995603
2023-05-17 04:00:00+00:00,119.68,121.67,118.895,120.84,631154
2023-05-18 04:00:00+00:00,121.035,123.29,120.84,122.85,558158
2023-05-19 04:00:00+00:00,123.51,125.95,122.155,122.78,783502
2023-05-22 04:00:00+00:00,122.94,126.385,122.94,125.06,599176
2023-05-23 04:00:00+00:00,124.17,124.62,122.22,122.61,596191
2023-05-24 04:00:00+00:00,121.095,121.875,119.88,120.89,792693
2023-05-25 04:00:00+00:00,124.51,125.31,121.99,123.47,1347419
2023-05-26 04:00:00+00:00,123.095,125.25,122.51,124.6,657646
2023-05-30 04:00:00+00:00,125.64,125.64,122.01,123.7,841651
2023-05-31 04:00:00+00:00,122.77,124.04,122.525,122.94,413555
2023-06-01 04:00:00+00:00,122.96,124.36,122.64,123.72,687835
2023-06-02 04:00:00+00:00,124.025,126.145,123.79,124.64,587609
2023-06-05 04:00:00+00:00,123.85,127.41,123.85,126.01,542741
2023-06-06 04:00:00+00:00,125.99,128.285,125.36,127.3,575058
2023-06-07 04:00:00+00:00,127.09,129.025,122.13,122.58,940450
2023-06-08 04:00:00+00:00,122.11,123.185,121.56,122.15,608269
2023-06-09 04:00:00+00:00,122.19,123.75,121.93,122.27,403454
2023-06-12 04:00:00+00:00,122.78,124.02,121.68,123.66,596421
2023-06-13 04:00:00+00:00,124.995,125.145,123.19,123.84,396094
2023-06-14 04:00:00+00:00,123.15,124.03,121.45,123.69,336744
2023-06-15 04:00:00+00:00,123.19,125.45,122.43,125.13,559762
2023-06-16 04:00:00+00:00,125.76,125.83,123.3,123.58,438486
2023-06-20 04:00:00+00:00,122.96,124.53,122.185,123.12,378445
2023-06-21 04:00:00+00:00,122.35,122.62,120.105,120.56,547014
2023-06-22 04:00:00+00:00,119.92,123.235,118.84,123.17,619330
2023-06-23 04:00:00+00:00,121.34,122.77,121.075,122.37,365534
2023-06-26 04:00:00+00:00,120.79,121.99,118.265,118.36,729235
2023-06-27 04:00:00+00:00,116.87,119.06,116.14,118.3,894373
2023-06-28 04:00:00+00:00,117.08,120.345,116.88,120.18,461896
2023-06-29 04:00:00+00:00,119.22,120.05,118.36,119.08,512636
2023-06-30 04:00:00+00:00,120.325,121.07,119.69,119.73,662958
2023-07-03 04:00:00+00:00,119.34,120.15,118.86,119.87,236667
2023-07-05 04:00:00+00:00,119.38,122.6,119.38,121.77,634267
2023-07-06 04:00:00+00:00,119.66,120.27,118.4,120.13,417220
2023-07-07 04:00:00+00:00,120.085,121.04,119.4,119.51,381974
2023-07-10 04:00:00+00:00,118.12,118.27,116.135,116.46,815029
2023-07-11 04:00:00+00:00,116.31,117.71,115.47,117.13,472412
2023-07-12 04:00:00+00:00,118.93,120.325,118.46,118.94,589563
2023-07-13 04:00:00+00:00,121.01,124.825,120.46,124.545,1312256
2023-07-14 04:00:00+00:00,125.0,126.775,124.61,125.48,962641
2023-07-17 04:00:00+00:00,126.12,127.09,124.205,124.63,401361
